pop_cd,year,month,avg_score,avg_rat,new_avg_rat,sex,ages,monthly_spend_rat,population,total_avg_score,total_avg_rat,total_num_opencard,total_num_usecard,total_monthly_card_spend,total_monthly_lc,total_monthly_loan,total_monthly_bk_loan,total_monthly_cd_loan,total_monthly_installments_loan,total_monthly_insurance_loan,total_monthly_sbk_loan,total_loan_commitment,total_inst_rep_loanb,total_ls_rep_loanb,total_credit_loan,total_mortgage_loan,total_credit_card_payment,total_credit_card_installments_payment,total_debit_card_payment,total_monthly_spend,date
Y55,2016,6,812,3,3,여자,50대,3,4507000,3659684000,13521000,14016770.0,8022460.0,5633750000000,397337120000000,341089760000000,256493370000000,6039380000000,11763270000000,17171670000000,2253500000000,50298120000000,139086020000000,142916970000000,89959720000000,480446200000000,2785326000000,1397170000000,1451254000000,4236580000000,2016-06-01
Y55,2016,7,813,3,2,여자,50대,3,4515000,3670695000,13545000,14041650.0,8081850.0,5463150000000,400029000000000,343726950000000,257941950000000,6095250000000,11874450000000,17382750000000,2347800000000,50342250000000,140416500000000,144073650000000,90480600000000,484098300000000,2754150000000,1336440000000,1372560000000,4126710000000,2016-07-01
Y55,2016,8,814,3,2,여자,50대,3,4520000,3679280000,13560000,14102400.0,8090800.0,5650000000000,403003200000000,346548400000000,259719200000000,6192400000000,11978000000000,17492400000000,2395600000000,50443200000000,142018400000000,145182400000000,91078000000000,487662800000000,2825000000000,1450920000000,1374080000000,4199080000000,2016-08-01
Y55,2016,9,813,3,2,여자,50대,3,4524000,3678012000,13572000,14160120.0,8143200.0,5745480000000,405893280000000,349207560000000,260899080000000,6243120000000,12124320000000,18050760000000,2442960000000,50397360000000,143863200000000,145899000000000,91882440000000,490401600000000,2908932000000,1379820000000,1456728000000,4365660000000,2016-09-01
Y55,2016,10,814,3,2,여자,50대,3,4529000,3686606000,13587000,14221060.0,8197490.0,5570670000000,409013990000000,351858010000000,262364970000000,6295310000000,12183010000000,18297160000000,2490950000000,50453060000000,144882710000000,147464240000000,92119860000000,493932740000000,2803451000000,1385874000000,1381345000000,4184796000000,2016-10-01
Y55,2016,11,814,3,2,여자,50대,3,4534000,3690676000,13602000,14236760.0,8206540.0,5848860000000,412503320000000,354966860000000,263969480000000,6392940000000,12287140000000,18544060000000,2584380000000,50554100000000,146584220000000,148624520000000,92765640000000,497923880000000,2874556000000,1509822000000,1464482000000,4339038000000,2016-11-01
Y55,2016,12,814,3,2,여자,50대,3,4539000,3694746000,13617000,14297850.0,8260980.0,5764530000000,415091550000000,357128520000000,264850650000000,6490770000000,12482250000000,18791460000000,2632620000000,50609850000000,147880620000000,149378490000000,93321840000000,500606310000000,2855031000000,1484253000000,1425246000000,4280277000000,2016-12-01
Y55,2017,1,815,3,2,여자,50대,3,4563000,3718845000,13689000,14327820.0,8304660.0,5977530000000,419430960000000,360887670000000,266752980000000,6570720000000,12730770000000,19164600000000,2692170000000,51014340000000,149529510000000,150944040000000,94180320000000,505762920000000,3016143000000,1496664000000,1464723000000,4480866000000,2017-01-01
Y55,2017,2,814,3,2,여자,50대,3,4570000,3719980000,13710000,14395500.0,8363100.0,5895300000000,421811000000000,362538100000000,266933700000000,6717900000000,12796000000000,19285400000000,3107600000000,50955500000000,150124500000000,151952500000000,94599000000000,508549600000000,3016200000000,1471540000000,1407560000000,4423760000000,2017-02-01
Y55,2017,3,815,3,2,여자,50대,3,4588000,3739220000,13764000,14498080.0,8396040.0,5459720000000,424802920000000,365113040000000,268673280000000,6790240000000,12892280000000,19499000000000,3165720000000,51202080000000,151541640000000,152826280000000,95292760000000,512250200000000,2752800000000,1325932000000,1380988000000,4133788000000,2017-03-01
Y55,2017,4,815,3,2,여자,50대,2,4600000,3749000000,13800000,14628000.0,8464000.0,6164000000000,427202000000000,367310000000000,269744000000000,6854000000000,13064000000000,19596000000000,3220000000000,51244000000000,152904000000000,153548000000000,95864000000000,515476000000000,3137200000000,1508800000000,1518000000000,4655200000000,2017-04-01
Y55,2017,5,815,3,2,여자,50대,3,4607000,3754705000,13821000,14696330.0,8522950.0,5943030000000,429142050000000,369251050000000,270891600000000,6910500000000,13222090000000,19579750000000,3270970000000,51229840000000,154288430000000,154058080000000,96608790000000,517965010000000,3031406000000,1451205000000,1460419000000,4491825000000,2017-05-01
Y55,2017,6,815,3,2,여자,50대,2,4613000,3759595000,13839000,14761600.0,8580180.0,6458200000000,431130980000000,370977460000000,271705700000000,6965630000000,13469960000000,19651380000000,3321360000000,51204300000000,155596490000000,154443240000000,97195910000000,520161880000000,3293682000000,1559194000000,1605324000000,4899006000000,2017-06-01
Y55,2017,7,815,3,2,여자,50대,2,4616000,3762040000,13848000,14817360.0,8631920.0,6139280000000,433211600000000,373018960000000,272990240000000,7016320000000,13571040000000,19710320000000,3323520000000,51145280000000,157036320000000,154959120000000,97859200000000,522808160000000,3175808000000,1454040000000,1509432000000,4685240000000,2017-07-01
Y55,2017,8,815,3,2,여자,50대,2,4623000,3767745000,13869000,14886060.0,8691240.0,6472200000000,435440370000000,375110220000000,274375050000000,7119420000000,13684080000000,19740210000000,3421020000000,51222840000000,158337750000000,155610180000000,98793510000000,524849190000000,3305445000000,1585689000000,1581066000000,4886511000000,2017-08-01
Y55,2017,9,816,3,2,여자,50대,2,4617000,3767472000,13851000,14959080.000000002,8726130.0,6325290000000,435890970000000,375408270000000,274157460000000,7202520000000,13851000000000,19760760000000,3508920000000,51017850000000,159332670000000,155085030000000,99542520000000,524352690000000,3305772000000,1440504000000,1579014000000,4884786000000,2017-09-01
Y55,2017,10,816,3,2,여자,50대,2,4619000,3769104000,13857000,15057939.999999998,8776100.0,6466600000000,437049780000000,376356120000000,274460980000000,7205640000000,13857000000000,19815510000000,3695200000000,51132330000000,160510250000000,154690310000000,100232300000000,525365060000000,3330299000000,1561222000000,1575079000000,4905378000000,2017-10-01
Y55,2017,11,816,3,2,여자,50대,2,4624000,3773184000,13872000,15120480.0,8831840.0,6381120000000,438632640000000,377827040000000,275174240000000,7352160000000,14056960000000,19929440000000,3837920000000,50910240000000,161608800000000,155042720000000,100941920000000,527043520000000,3232176000000,1544416000000,1604528000000,4836704000000,2017-11-01
Y55,2017,12,816,3,2,여자,50대,2,4658000,3800928000,13974000,15185079.999999998,8896780.0,6567780000000,443395020000000,381583360000000,277663380000000,7406220000000,14253480000000,20215720000000,3866140000000,51284580000000,163821860000000,156229320000000,102056780000000,531897020000000,3307180000000,1658248000000,1602352000000,4909532000000,2017-12-01
Y60,2016,1,775,3,5,남자,60대,3,3076000,2383900000,9228000,9135720.0,6182759.999999999,3445120000000,313905800000000,276532400000000,225901440000000,2399280000000,8120640000000,5905920000000,1045840000000,63673200000000,86404840000000,122824680000000,78837880000000,363398640000000,1977868000000,615200000000,852052000000,2829920000000,2016-01-01
Y60,2016,2,817,3,2,남자,60대,3,2948000,2408516000,8844000,6249760.0,3626040.0,2653200000000,293945080000000,258569080000000,211636920000000,2063600000000,6839360000000,5159000000000,884400000000,60168680000000,78063040000000,117212480000000,69631760000000,343471480000000,1506428000000,521796000000,624976000000,2131404000000,2016-02-01
Y60,2016,3,817,3,2,남자,60대,3,2970000,2426490000,8910000,6326100.0,3653100.0,2494800000000,296019900000000,260231400000000,212830200000000,2108700000000,6949800000000,5227200000000,920700000000,60944400000000,78526800000000,117552600000000,70121700000000,347341500000000,1434510000000,436590000000,623700000000,2058210000000,2016-03-01
Y60,2016,4,818,3,2,남자,60대,3,2994000,2449092000,8982000,6407160.0,3682620.0,2874240000000,299639520000000,263172600000000,215029080000000,2125740000000,7035900000000,5299380000000,958080000000,61496760000000,79580520000000,118861800000000,70867980000000,351645300000000,1655682000000,502992000000,715566000000,2371248000000,2016-04-01
Y60,2016,5,818,3,2,남자,60대,3,3013000,2464634000,9039000,6447820.0,3736120.0,2832220000000,302836630000000,265776730000000,216936000000000,2169360000000,7140810000000,5363140000000,994290000000,61917150000000,80447100000000,120128310000000,71468360000000,355443610000000,1651124000000,509197000000,671899000000,2323023000000,2016-05-01
Y60,2016,6,818,3,2,남자,60대,3,3029000,2477722000,9087000,6482060.0,3755960.0,2998710000000,305989580000000,268308820000000,218754380000000,2211170000000,7269600000000,5421910000000,1029860000000,62306530000000,81419520000000,121250870000000,72181070000000,358845630000000,1750762000000,524017000000,723931000000,2474693000000,2016-06-01
Y60,2016,7,818,3,2,남자,60대,3,3044000,2489992000,9132000,6514160.0,3774560.0,2983120000000,308357200000000,270368080000000,220020320000000,2252560000000,7366480000000,5479200000000,1095840000000,62675960000000,82279320000000,122033960000000,72386320000000,362144680000000,1750300000000,514436000000,718384000000,2468684000000,2016-07-01
Y60,2016,8,819,3,2,남자,60대,3,3057000,2503683000,9171000,6541980.0,3821250.0,3057000000000,310835760000000,272684400000000,221601930000000,2292750000000,7459080000000,5502600000000,1161660000000,63004770000000,83333820000000,122921970000000,72787170000000,365494920000000,1760832000000,599172000000,696996000000,2457828000000,2016-08-01
Y60,2016,9,819,3,2,남자,60대,3,3072000,2515968000,9216000,6604800.0,3840000.0,3010560000000,313835520000000,275374080000000,223303680000000,2334720000000,7557120000000,5744640000000,1198080000000,63313920000000,84572160000000,123985920000000,73420800000000,369070080000000,1760256000000,531456000000,718848000000,2479104000000,2016-09-01
Y60,2016,10,819,3,2,남자,60대,3,3088000,2529072000,9264000,6639200.0,3890880.0,3088000000000,317014080000000,278105280000000,225207840000000,2377760000000,7627360000000,5836320000000,1235200000000,63767200000000,85537600000000,125249280000000,73926720000000,372876000000000,1778688000000,586720000000,722592000000,2501280000000,2016-10-01
Y60,2016,11,820,3,2,남자,60대,3,3107000,2547740000,9321000,6680050.0,3914820.0,3169140000000,321077380000000,281680620000000,227743100000000,2454530000000,7705360000000,5934370000000,1273870000000,64377040000000,86840650000000,126827740000000,74754420000000,377624780000000,1817595000000,602758000000,748787000000,2566382000000,2016-11-01
Y60,2016,12,820,3,2,남자,60대,3,3124000,2561680000,9372000,6716600.0,3936240.0,3124000000000,324271200000000,284315240000000,229457800000000,2530440000000,7841240000000,6029320000000,1312080000000,64916720000000,87815640000000,127896560000000,75413360000000,381346680000000,1808796000000,565444000000,749760000000,2558556000000,2016-12-01
Y60,2017,1,820,3,2,남자,60대,3,3148000,2581360000,9444000,6768200.0,3966480.0,3305400000000,327392000000000,287066120000000,231157640000000,2581360000000,8027400000000,6138600000000,1353640000000,65604320000000,88868040000000,128816160000000,75929760000000,385567040000000,1951760000000,585528000000,768112000000,2719872000000,2017-01-01
Y60,2017,2,820,3,2,남자,60대,3,3169000,2598580000,9507000,6845040.0,4024630.0,3200690000000,331033740000000,289963500000000,233016570000000,2693650000000,8144330000000,6242930000000,1426050000000,66073650000000,89872840000000,130150830000000,76467970000000,390008830000000,1885555000000,598941000000,716194000000,2601749000000,2017-02-01
Y60,2017,3,820,3,2,남자,60대,3,3180000,2607600000,9540000,6868800.0,4038600.0,2925600000000,333041400000000,291510600000000,234016200000000,2766600000000,8236200000000,6328200000000,1462800000000,66334800000000,90598200000000,130634400000000,76956000000000,392634600000000,1736280000000,502440000000,686880000000,2423160000000,2017-03-01
Y60,2017,4,820,3,2,남자,60대,3,3200000,2624000000,9600000,6944000.0,4096000.0,3424000000000,335712000000000,293760000000000,235488000000000,2848000000000,8384000000000,6368000000000,1504000000000,66688000000000,91584000000000,131456000000000,77472000000000,396256000000000,2044800000000,585600000000,793600000000,2838400000000,2017-04-01
Y60,2017,5,820,3,2,남자,60대,3,3214000,2635480000,9642000,7006520.000000001,4113920.0,3342560000000,337694980000000,295398740000000,236646820000000,2892600000000,8484960000000,6395860000000,1510580000000,66915480000000,92563200000000,131902560000000,78196620000000,398664560000000,1983038000000,591376000000,768146000000,2751184000000,2017-05-01
Y60,2017,6,820,3,2,남자,60대,3,3228000,2646960000,9684000,7037040.000000001,4164120.0,3583080000000,340134360000000,297427920000000,237935880000000,2937480000000,8683320000000,6456000000000,1517160000000,67206960000000,93515160000000,132606240000000,78827760000000,401563200000000,2127252000000,613320000000,842508000000,2969760000000,2017-06-01
Y60,2017,7,820,3,2,남자,60대,3,3241000,2657620000,9723000,7097790.0,4180890.0,3500280000000,342249600000000,299079480000000,239056160000000,2981720000000,8783110000000,6482000000000,1523270000000,67347980000000,94442740000000,133140280000000,79177630000000,404249930000000,2106650000000,589862000000,803768000000,2910418000000,2017-07-01
Y60,2017,8,820,3,2,남자,60대,3,3254000,2668280000,9762000,7126260.0,4230200.0,3644480000000,344500980000000,300897380000000,240438060000000,3058760000000,8883420000000,6508000000000,1561920000000,67553040000000,95309660000000,133804480000000,79788080000000,406619840000000,2128116000000,689848000000,826516000000,2954632000000,2017-08-01
Y60,2017,9,821,3,2,남자,60대,3,3283000,2695343000,9849000,7255430.0,4300730.0,3578470000000,348359130000000,304071460000000,242712190000000,3151680000000,9061080000000,6566000000000,1608670000000,68023760000000,96717180000000,135029790000000,80958780000000,410670470000000,2124101000000,594223000000,860146000000,2984247000000,2017-09-01
Y60,2017,10,821,3,2,남자,60대,3,3301000,2710121000,9903000,7295210.0,4324310.0,3763140000000,351127370000000,306398820000000,244274000000000,3168960000000,9176780000000,6635010000000,1716520000000,68528760000000,97544550000000,135968190000000,81765770000000,413879380000000,2234777000000,673404000000,854959000000,3089736000000,2017-10-01
Y60,2017,11,821,3,2,남자,60대,3,3321000,2726541000,9963000,7372620.000000001,4383720.0,3719520000000,354549960000000,309317940000000,246418200000000,3287790000000,9365220000000,6708420000000,1826550000000,68811120000000,98733330000000,137290140000000,82726110000000,417748590000000,2165292000000,670842000000,883386000000,3048678000000,2017-11-01
Y60,2017,12,821,3,2,남자,60대,3,3368000,2765128000,10104000,7443280.0,4445760.0,3839520000000,360746480000000,314571200000000,250511840000000,3368000000000,9565120000000,6837040000000,1852400000000,69886000000000,100568480000000,139569920000000,84098960000000,424704800000000,2253192000000,680336000000,905992000000,3159184000000,2017-12-01
Y65,2016,1,785,3,4,여자,60대,4,2898000,2274930000,8694000,8549100.0,5796000.0,2434320000000,232767360000000,201353040000000,155593620000000,3071880000000,5071500000000,7853580000000,869400000000,34573140000000,70972020000000,91258020000000,48019860000000,286844040000000,1138914000000,707112000000,588294000000,1727208000000,2016-01-01
Y65,2016,2,824,3,1,여자,60대,4,2740000,2257760000,8220000,5562199.999999999,3123599.9999999995,1945400000000,215555800000000,185689800000000,144370600000000,2685200000000,4274400000000,6767800000000,739800000000,31647000000000,63677600000000,86337400000000,43292000000000,262875600000000,898720000000,569920000000,476760000000,1375480000000,2016-02-01
Y65,2016,3,824,3,1,여자,60대,4,2761000,2275064000,8283000,5632440.0,3147539.9999999995,1849870000000,217649630000000,187140580000000,145283820000000,2733390000000,4334770000000,6819670000000,773080000000,32082820000000,64220860000000,86778230000000,43623800000000,266022350000000,866954000000,505263000000,477653000000,1344607000000,2016-03-01
Y65,2016,4,824,3,1,여자,60대,4,2784000,2294016000,8352000,5707199.999999999,3201599.9999999995,2115840000000,220854720000000,189646080000000,147050880000000,2756160000000,4398720000000,6960000000000,807360000000,32377920000000,65229120000000,87890880000000,44015040000000,269825280000000,985536000000,592992000000,537312000000,1522848000000,2016-04-01
Y65,2016,5,825,3,1,여자,60대,4,2802000,2311650000,8406000,5772120.0,3250320.0,2073480000000,223515540000000,191740860000000,148477980000000,2802000000000,4455180000000,7005000000000,840600000000,32615280000000,65959080000000,88935480000000,44439720000000,272886780000000,980700000000,580014000000,512766000000,1493466000000,2016-05-01
Y65,2016,6,825,3,1,여자,60대,4,2819000,2325675000,8457000,5807140.0,3270040.0,2198820000000,226703980000000,194031770000000,149998990000000,2875380000000,4566780000000,7132070000000,873890000000,32869540000000,66866680000000,89982480000000,44991240000000,276121050000000,1048668000000,608904000000,541248000000,1589916000000,2016-06-01
Y65,2016,7,825,3,1,여자,60대,4,2834000,2338050000,8502000,5838040.0,3315780.0,2125500000000,229213920000000,196226160000000,151278920000000,2890680000000,4647760000000,7283380000000,906880000000,33129460000000,67817620000000,90914720000000,45287320000000,279489080000000,1034410000000,578136000000,512954000000,1547364000000,2016-07-01
Y65,2016,8,826,3,1,여자,60대,4,2847000,2351622000,8541000,5893290.0,3359460.0,2220660000000,231603450000000,198293550000000,152570730000000,2960880000000,4697550000000,7345260000000,967980000000,33281430000000,68783520000000,91787280000000,45608940000000,282593220000000,1050543000000,632034000000,538083000000,1588626000000,2016-08-01
Y65,2016,9,826,3,1,여자,60대,4,2862000,2364012000,8586000,5981580.0,3405780.0,2232360000000,234111600000000,200340000000000,153775260000000,3005100000000,4779540000000,7612920000000,973080000000,33428160000000,69890040000000,92499840000000,46192680000000,285398640000000,1076112000000,595296000000,560952000000,1637064000000,2016-09-01
Y65,2016,10,826,3,1,여자,60대,4,2877000,2376402000,8631000,6012930.0,3423630.0,2272830000000,236920950000000,202684650000000,155185380000000,3049620000000,4833360000000,7767900000000,1006950000000,33775980000000,70860510000000,93444960000000,46636170000000,288620640000000,1081752000000,647325000000,543753000000,1625505000000,2016-10-01
Y65,2016,11,827,3,1,여자,60대,4,2895000,2394165000,8685000,6079500.0,3474000.0,2344950000000,240024450000000,205371300000000,156822150000000,3155550000000,4892550000000,7903350000000,1042200000000,34103100000000,71998650000000,94608600000000,47159550000000,292395000000000,1100100000000,680325000000,564525000000,1664625000000,2016-11-01
Y65,2016,12,827,3,1,여자,60대,4,2912000,2408224000,8736000,6144320.0,3494400.0,2300480000000,242773440000000,207742080000000,158179840000000,3232320000000,5008640000000,8095360000000,1077440000000,34361600000000,73003840000000,95571840000000,47640320000000,295830080000000,1094912000000,658112000000,547456000000,1642368000000,2016-12-01
Y65,2017,1,827,3,1,여자,60대,4,2935000,2427245000,8805000,6192850.0,3551350.0,2377350000000,245688850000000,210322100000000,159752050000000,3316550000000,5106900000000,8247350000000,1115300000000,34750400000000,73991350000000,96678900000000,48134000000000,299692850000000,1150520000000,666245000000,560585000000,1711105000000,2017-01-01
Y65,2017,2,827,3,1,여자,60대,4,2953000,2442131000,8859000,6260360.0,3602660.0,2362400000000,248701660000000,212586470000000,161027090000000,3425480000000,5167750000000,8356990000000,1240260000000,34933990000000,74829020000000,97773830000000,48547320000000,303302630000000,1154623000000,655566000000,552211000000,1706834000000,2017-02-01
Y65,2017,3,827,3,1,여자,60대,4,2963000,2450401000,8889000,6311190.0,3614860.0,2133360000000,250462390000000,213898970000000,161957580000000,3496340000000,5214880000000,8474180000000,1274090000000,35111550000000,75437980000000,98223450000000,48770980000000,305633450000000,1028161000000,577785000000,527414000000,1555575000000,2017-03-01
Y65,2017,4,827,3,1,여자,60대,4,2983000,2466941000,8949000,6413450.0,3669090.0,2505720000000,253077720000000,216267500000000,163349080000000,3579600000000,5339570000000,8591040000000,1312520000000,35408210000000,76573610000000,99095260000000,49308990000000,309695060000000,1220047000000,692056000000,593617000000,1813664000000,2017-04-01
Y65,2017,5,827,3,1,여자,60대,4,2997000,2478519000,8991000,6443550.0,3716280.0,2427570000000,254864880000000,217881900000000,164325510000000,3626370000000,5424570000000,8661330000000,1348650000000,35544420000000,77472450000000,99620280000000,49750200000000,312047640000000,1192806000000,665334000000,569430000000,1762236000000,2017-05-01
Y65,2017,6,827,3,1,여자,60대,4,3011000,2490097000,9033000,6533870.0,3763750.0,2619570000000,256597420000000,219441680000000,165273790000000,3673420000000,5600460000000,8762010000000,1354950000000,35710460000000,78346220000000,100055530000000,50223480000000,314619390000000,1291719000000,716618000000,611233000000,1902952000000,2017-06-01
Y65,2017,7,828,3,1,여자,60대,4,3023000,2503044000,9069000,6559910.0,3808980.0,2509090000000,258587420000000,221192910000000,166416150000000,3718290000000,5683240000000,8796930000000,1330120000000,35822550000000,79353750000000,100605440000000,50665480000000,317173160000000,1248499000000,668083000000,592508000000,1841007000000,2017-07-01
Y65,2017,8,828,3,1,여자,60대,4,3035000,2512980000,9105000,6616300.000000001,3824100.0,2610100000000,260494050000000,222890400000000,167471300000000,3793750000000,5766500000000,8862200000000,1396100000000,35904050000000,80215050000000,101277950000000,51170100000000,319676550000000,1280770000000,725365000000,603965000000,1884735000000,2017-08-01
Y65,2017,9,828,3,1,여자,60대,4,3062000,2535336000,9186000,6736400.000000001,3919360.0,2572080000000,263576960000000,225424440000000,169114260000000,3858120000000,5879040000000,8971660000000,1439140000000,36192840000000,81510440000000,102087080000000,51931520000000,323347200000000,1286040000000,661392000000,624648000000,1910688000000,2017-09-01
Y65,2017,10,829,3,1,여자,60대,4,3078000,2551662000,9234000,6833160.000000001,3970620.0,2739420000000,265846860000000,227371860000000,170182620000000,3909060000000,5971320000000,9049320000000,1600560000000,36505080000000,82305720000000,102866760000000,52449120000000,326268000000000,1363554000000,769500000000,606366000000,1969920000000,2017-10-01
Y65,2017,11,829,3,1,여자,60대,4,3096000,2566584000,9288000,6904080.0,4024800.0,2693520000000,268268400000000,229475520000000,171456480000000,3993840000000,6068160000000,9164160000000,1702800000000,36563760000000,83313360000000,103808880000000,53003520000000,329352480000000,1309608000000,746136000000,637776000000,1947384000000,2017-11-01
Y65,2017,12,829,3,1,여자,60대,4,3143000,2605547000,9429000,6977460.000000001,4054470.0,2765840000000,273441000000000,233776340000000,174530790000000,4054470000000,6223140000000,9366140000000,1697220000000,37118830000000,85081010000000,105667660000000,54059600000000,335326670000000,1345204000000,785750000000,634886000000,1980090000000,2017-12-01
Y70,2016,1,795,3,4,남자,70대,4,1747000,1388865000,5241000,3930750.0,2830140.0,1065670000000,153508890000000,135322620000000,113572470000000,541570000000,2043990000000,2009050000000,314460000000,32179740000000,34380960000000,67993240000000,32791190000000,182701260000000,593980000000,207893000000,263797000000,857777000000,2016-01-01
Y70,2016,2,831,3,1,남자,70대,4,1764000,1465884000,5292000,2116800.0,1199520.0,829080000000,151721640000000,133446600000000,112437360000000,405720000000,1658160000000,1887480000000,299880000000,31399200000000,32298840000000,69148800000000,31346280000000,180245520000000,462168000000,171108000000,195804000000,657972000000,2016-02-01
Y70,2016,3,831,3,1,남자,70대,4,1767000,1468377000,5301000,2138070.0,1201560.0,777480000000,152421420000000,133814910000000,112699260000000,424080000000,1660980000000,1908360000000,318060000000,31699980000000,32459790000000,69036690000000,31258230000000,181135170000000,438216000000,148428000000,190836000000,629052000000,2016-03-01
Y70,2016,4,832,3,1,남자,70대,4,1774000,1475968000,5322000,2164280.0,1206320.0,904740000000,153557440000000,134611120000000,113287640000000,425760000000,1685300000000,1915920000000,319320000000,31807820000000,32748040000000,69416620000000,31275620000000,182988100000000,514460000000,173852000000,216428000000,730888000000,2016-04-01
Y70,2016,5,832,3,1,남자,70대,4,1778000,1479296000,5334000,2169160.0,1226820.0,889000000000,154632660000000,135448040000000,113916460000000,444500000000,1706880000000,1938020000000,320040000000,31950660000000,32981900000000,69875400000000,31452820000000,184378600000000,515620000000,174244000000,199136000000,714756000000,2016-05-01
Y70,2016,6,832,3,1,남자,70대,4,1785000,1485120000,5355000,2177700.0,1231650.0,946050000000,156526650000000,136731000000000,114918300000000,464100000000,1731450000000,1963500000000,339150000000,32201400000000,33290250000000,70561050000000,32005050000000,186371850000000,544425000000,180285000000,221340000000,765765000000,2016-06-01
Y70,2016,7,833,3,1,남자,70대,4,1795000,1495235000,5385000,2189900.0,1238550.0,933400000000,158103600000000,137999600000000,115759550000000,466700000000,1741150000000,1992450000000,359000000000,32507450000000,33638300000000,71153800000000,32202300000000,188385250000000,542090000000,175910000000,215400000000,757490000000,2016-07-01
Y70,2016,8,834,3,1,남자,70대,4,1805000,1505370000,5415000,2220150.0,1263500.0,974700000000,159814700000000,139364050000000,116783500000000,487350000000,1768900000000,2003550000000,361000000000,32851000000000,34042300000000,71766800000000,32435850000000,190319200000000,550525000000,205770000000,218405000000,768930000000,2016-08-01
Y70,2016,9,834,3,1,남자,70대,4,1816000,1514544000,5448000,2233680.0,1289360.0,962480000000,161860080000000,140994240000000,117967360000000,508480000000,1797840000000,2070240000000,363200000000,33160160000000,34631120000000,72458400000000,32796960000000,192441520000000,546616000000,183416000000,232448000000,779064000000,2016-09-01
Y70,2016,10,835,3,1,남자,70대,4,1826000,1524710000,5478000,2264240.0,1296460.0,1022560000000,163828720000000,142574080000000,119073460000000,529540000000,1807740000000,2136420000000,401720000000,33525360000000,35205280000000,73094780000000,33160160000000,194651600000000,562408000000,230076000000,230076000000,792484000000,2016-10-01
Y70,2016,11,835,3,1,남자,70대,4,1834000,1531390000,5502000,2274160.0,1320480.0,1027040000000,165518500000000,144097380000000,120108660000000,550200000000,1852340000000,2200800000000,421820000000,33855640000000,35744660000000,73745140000000,33397140000000,196861560000000,564872000000,210910000000,251258000000,816130000000,2016-11-01
Y70,2016,12,836,3,1,남자,70대,4,1841000,1539076000,5523000,2301250.0,1325520.0,994140000000,167033930000000,145328540000000,120916880000000,589120000000,1877820000000,2227610000000,441840000000,34095320000000,36212470000000,74229120000000,33763940000000,198570260000000,557823000000,196987000000,239330000000,797153000000,2016-12-01
Y70,2017,1,836,3,1,남자,70대,4,1850000,1546600000,5550000,2312500.0,1350500.0,1054500000000,168498000000000,146686500000000,121804000000000,592000000000,1924000000000,2238500000000,444000000000,34502500000000,36704000000000,74666000000000,33929000000000,200595500000000,590150000000,203500000000,260850000000,851000000000,2017-01-01
Y70,2017,2,836,3,1,남자,70대,4,1860000,1554960000,5580000,2343600.0,1357800.0,985800000000,170208600000000,147888600000000,122592600000000,632400000000,1971600000000,2250600000000,465000000000,34744800000000,37144200000000,75144000000000,34131000000000,202405200000000,574740000000,199020000000,212040000000,786780000000,2017-02-01
Y70,2017,3,836,3,1,남자,70대,4,1878000,1570008000,5634000,2385060.0,1370940.0,920220000000,172700880000000,149732940000000,124004340000000,657300000000,2009460000000,2309940000000,469500000000,35174940000000,37691460000000,75983880000000,34555200000000,205471980000000,527718000000,172776000000,219726000000,747444000000,2017-03-01
Y70,2017,4,836,3,1,남자,70대,4,1888000,1578368000,5664000,2416640.0,1397120.0,1113920000000,173865920000000,150605760000000,124645760000000,698560000000,2039040000000,2322240000000,472000000000,35305600000000,38099840000000,76275200000000,34852480000000,207680000000000,641920000000,207680000000,264320000000,906240000000,2017-04-01
Y70,2017,5,837,3,1,남자,70대,4,1897000,1587789000,5691000,2447130.0,1422750.0,1100260000000,175074130000000,151532360000000,125258910000000,701890000000,2086700000000,2333310000000,493220000000,35492870000000,38490130000000,76619830000000,34999650000000,209428800000000,629804000000,204876000000,265580000000,895384000000,2017-05-01
Y70,2017,6,837,3,1,남자,70대,4,1907000,1596159000,5721000,2460030.0,1430250.0,1163270000000,176225870000000,152407440000000,125919210000000,724660000000,2154910000000,2345610000000,495820000000,35679970000000,38998150000000,76794890000000,35222290000000,210933270000000,671264000000,217398000000,274608000000,945872000000,2017-06-01
Y70,2017,7,838,3,1,남자,70대,4,1918000,1607284000,5754000,2493400.0,1457680.0,1150800000000,177760240000000,153535900000000,126703080000000,748020000000,2186520000000,2359140000000,460320000000,35904960000000,39434080000000,77237860000000,35444640000000,212840460000000,665546000000,207144000000,278110000000,943656000000,2017-07-01
Y70,2017,8,838,3,1,남자,70대,4,1929000,1616502000,5787000,2526990.0,1466040.0,1195980000000,179589900000000,154937280000000,127757670000000,752310000000,2237640000000,2372670000000,482250000000,36110880000000,39853140000000,77970180000000,35725080000000,215006340000000,682866000000,244983000000,268131000000,950997000000,2017-08-01
Y70,2017,9,838,3,1,남자,70대,4,1940000,1625720000,5820000,2560800.0,1493800.0,1144600000000,181157200000000,156111800000000,128738400000000,776000000000,2289200000000,2386200000000,504400000000,36336200000000,40274400000000,78473000000000,36161600000000,216639800000000,669300000000,207580000000,267720000000,937020000000,2017-09-01
