pop_cd,year,month,avg_score,avg_rat,new_avg_rat,city,ages,monthly_spend_rat,population,total_avg_score,total_avg_rat,total_num_opencard,total_num_usecard,total_monthly_card_spend,total_monthly_lc,total_monthly_loan,total_monthly_bk_loan,total_monthly_cd_loan,total_monthly_installments_loan,total_monthly_insurance_loan,total_monthly_sbk_loan,total_loan_commitment,total_inst_rep_loanb,total_ls_rep_loanb,total_credit_loan,total_mortgage_loan,total_credit_card_payment,total_credit_card_installments_payment,total_debit_card_payment,total_monthly_spend,date
L065,2017,3,809,3,3,부산,50대,3,621000,502389000,1863000,2173500.0,1242000.0,807300000000,60814530000000,52424820000000,38371590000000,956340000000,2167290000000,2763450000000,509220000000,7172550000000,21697740000000,22194540000000,16226730000000,69819030000000,421659000000,182574000000,203067000000,624726000000,2017-03-01
L065,2017,4,809,3,3,부산,50대,2,621000,502389000,1863000,2185920.0,1254420.0,906660000000,61050510000000,52685640000000,38564100000000,968760000000,2210760000000,2763450000000,521640000000,7172550000000,21902670000000,22250430000000,16332300000000,70222680000000,473823000000,206793000000,226044000000,699867000000,2017-04-01
L065,2017,5,809,3,3,부산,50대,2,621000,502389000,1863000,2179710.0,1260629.9999999998,863190000000,61416900000000,52996140000000,38781450000000,974970000000,2223180000000,2782080000000,534060000000,7166340000000,22151070000000,22312530000000,16431660000000,70688430000000,452088000000,201204000000,209898000000,661986000000,2017-05-01
L065,2017,6,809,3,3,부산,50대,2,620000,501580000,1860000,2188600.0,1264800.0,936200000000,61714800000000,53270400000000,38954600000000,985800000000,2244400000000,2783800000000,545600000000,7148600000000,22270400000000,22475000000000,16510600000000,71021000000000,492900000000,213280000000,230020000000,722920000000,2017-06-01
L065,2017,7,809,3,3,부산,50대,2,620000,501580000,1860000,2188600.0,1264800.0,905200000000,62111600000000,53623800000000,39196400000000,992000000000,2250600000000,2796200000000,545600000000,7136200000000,22357200000000,22741600000000,16647000000000,71411600000000,481120000000,203360000000,220720000000,701840000000,2017-07-01
L065,2017,8,808,3,3,부산,50대,2,620000,500960000,1860000,2194800.0,1271000.0,948600000000,62403000000000,53865600000000,39301800000000,1004400000000,2275400000000,2821000000000,576600000000,7142400000000,22313800000000,23008200000000,16845400000000,71548000000000,497860000000,223820000000,226920000000,724780000000,2017-08-01
L065,2017,9,809,3,3,부산,50대,2,618000,499962000,1854000,2200080.0,1279260.0,927000000000,62411820000000,53914320000000,39298620000000,1013520000000,2280420000000,2830440000000,593280000000,7131720000000,22285080000000,23082300000000,16951740000000,71465520000000,491310000000,196524000000,239166000000,730476000000,2017-09-01
L065,2017,10,809,3,3,부산,50대,2,617000,499153000,1851000,2202690.0,1283360.0,919330000000,62138070000000,53592620000000,38908020000000,1018050000000,2282900000000,2844370000000,617000000000,7181880000000,22791980000000,22205830000000,17029200000000,71442430000000,488664000000,209780000000,220886000000,709550000000,2017-10-01
L065,2017,11,809,3,3,부산,50대,2,617000,499153000,1851000,2208860.0,1289530.0,919330000000,62397210000000,53894950000000,39086950000000,1036560000000,2307580000000,2862880000000,641680000000,7151030000000,22952400000000,22353910000000,17127920000000,71843480000000,478792000000,211014000000,229524000000,708316000000,2017-11-01
L065,2017,12,809,3,3,부산,50대,2,616000,498344000,1848000,2211440.0,1293600.0,948640000000,62634880000000,54004720000000,39103680000000,1041040000000,2334640000000,2895200000000,652960000000,7139440000000,23087680000000,22342320000000,17112480000000,71954960000000,491568000000,222992000000,234080000000,725648000000,2017-12-01
L075,2016,1,774,3,5,울산,50대,2,213000,164862000,639000,775320.0,506940.0,349320000000,21048660000000,18360600000000,12358260000000,225780000000,858390000000,873300000000,100110000000,3944760000000,5949090000000,8132340000000,5874540000000,23600400000000,193830000000,66243000000,89247000000,283077000000,2016-01-01
L075,2016,2,819,3,2,울산,50대,2,211000,172809000,633000,651990.0,388240.0,299620000000,20825700000000,18215630000000,12252770000000,215220000000,820790000000,808130000000,84400000000,4021660000000,5574620000000,8296520000000,5623150000000,23832450000000,164158000000,60346000000,75116000000,239274000000,2016-02-01
L075,2016,3,820,3,2,울산,50대,2,212000,173840000,636000,657200.0,390080.0,277720000000,20947720000000,18333760000000,12293880000000,218360000000,831040000000,818320000000,91160000000,4061920000000,5601040000000,8342200000000,5671000000000,23989920000000,154336000000,51728000000,71656000000,225992000000,2016-03-01
L075,2016,4,820,3,2,울산,50대,2,213000,174660000,639000,664560.0,394050.0,304590000000,21161550000000,18535260000000,12447720000000,223650000000,830700000000,837090000000,95850000000,4074690000000,5672190000000,8456100000000,5733960000000,24252180000000,168696000000,58149000000,77745000000,246441000000,2016-04-01
L075,2016,5,820,3,2,울산,50대,2,213000,174660000,639000,664560.0,396180.0,291810000000,21340470000000,18675840000000,12539310000000,225780000000,841350000000,843480000000,100110000000,4093860000000,5753130000000,8494440000000,5793600000000,24399150000000,161028000000,56658000000,74124000000,235152000000,2016-05-01
L075,2016,6,820,3,2,울산,50대,2,214000,175480000,642000,669820.0,400180.0,310300000000,21663220000000,18951840000000,12690200000000,231120000000,856000000000,870980000000,104860000000,4132340000000,5885000000000,8587820000000,5878580000000,24676340000000,171414000000,58422000000,80464000000,251878000000,2016-06-01
L075,2016,7,820,3,2,울산,50대,2,214000,175480000,642000,667680.0,400180.0,308160000000,21853680000000,19153000000000,12807900000000,233260000000,858140000000,888100000000,109140000000,4132340000000,5951340000000,8718360000000,5919240000000,24945980000000,174410000000,57780000000,75970000000,250380000000,2016-07-01
L075,2016,8,821,3,2,울산,50대,2,215000,176515000,645000,672950.0,402050.0,313900000000,22097700000000,19328500000000,12921500000000,238650000000,866450000000,898700000000,113950000000,4140900000000,6017850000000,8812850000000,5970550000000,25189400000000,174150000000,62350000000,77400000000,251550000000,2016-08-01
L075,2016,9,820,3,2,울산,50대,2,215000,176300000,645000,677250.0,404200.0,318200000000,22278300000000,19483300000000,13001050000000,242950000000,879350000000,948150000000,118250000000,4149500000000,6127500000000,8842950000000,5996350000000,25391500000000,176515000000,56545000000,85140000000,261655000000,2016-09-01
L075,2016,10,820,3,2,울산,50대,2,215000,176300000,645000,677250.0,406350.0,301000000000,22413750000000,19644550000000,13138650000000,245100000000,872900000000,958900000000,118250000000,4136600000000,6159750000000,8982700000000,6015700000000,25544150000000,166195000000,56975000000,77830000000,244025000000,2016-10-01
L075,2016,11,820,3,2,울산,50대,2,216000,177120000,648000,682560.0,408240.0,317520000000,22731840000000,19850400000000,13208400000000,250560000000,883440000000,980640000000,125280000000,4162320000000,6259680000000,9054720000000,6065280000000,25822800000000,174744000000,60912000000,81864000000,256608000000,2016-11-01
L075,2016,12,820,3,2,울산,50대,2,216000,177120000,648000,684720.0,410400.0,321840000000,22842000000000,19949760000000,13208400000000,254880000000,896400000000,995760000000,127440000000,4177440000000,6305040000000,9087120000000,6106320000000,25926480000000,179712000000,61344000000,80784000000,260496000000,2016-12-01
L075,2017,1,821,3,2,울산,50대,2,216000,177336000,648000,684720.0,410400.0,343440000000,22921920000000,20014560000000,13225680000000,259200000000,913680000000,995760000000,129600000000,4170960000000,6328800000000,9134640000000,6130080000000,26049600000000,197856000000,62856000000,82728000000,280584000000,2017-01-01
L075,2017,2,822,3,2,울산,50대,2,215000,176730000,645000,690150.0,414950.0,333250000000,23043700000000,20119700000000,13302050000000,260150000000,918050000000,999750000000,148350000000,4147350000000,6370450000000,9225650000000,6129650000000,26249350000000,189415000000,63855000000,79980000000,269395000000,2017-02-01
L075,2017,3,822,3,2,울산,50대,2,216000,177552000,648000,695520.0,419040.0,304560000000,23237280000000,20269440000000,13389840000000,263520000000,926640000000,1015200000000,157680000000,4153680000000,6438960000000,9298800000000,6173280000000,26466480000000,173232000000,55080000000,76248000000,249480000000,2017-03-01
L075,2017,4,822,3,2,울산,50대,2,216000,177552000,648000,699840.0,421200.0,339120000000,23403600000000,20345040000000,13411440000000,270000000000,943920000000,1013040000000,162000000000,4155840000000,6529680000000,9279360000000,6222960000000,26544240000000,192672000000,61560000000,84888000000,277560000000,2017-04-01
L075,2017,5,822,3,2,울산,50대,2,217000,178374000,651000,705250.0,423150.0,323330000000,23600920000000,20510840000000,13514760000000,273420000000,952630000000,1013390000000,160580000000,4168570000000,6618500000000,9339680000000,6275640000000,26730060000000,184016000000,59458000000,79856000000,263872000000,2017-05-01
L075,2017,6,821,3,2,울산,50대,2,217000,178157000,651000,707420.0,425320.0,353710000000,23705080000000,20619340000000,13575520000000,275590000000,983010000000,1015560000000,162750000000,4144700000000,6722660000000,9361380000000,6299510000000,26864600000000,201159000000,63798000000,88753000000,289912000000,2017-06-01
L075,2017,7,821,3,2,울산,50대,2,217000,178157000,651000,707420.0,427490.0,336350000000,23926420000000,20797280000000,13707890000000,282100000000,972160000000,1026410000000,164920000000,4144700000000,6661900000000,9597910000000,6340740000000,27085940000000,192696000000,60326000000,83328000000,276024000000,2017-07-01
L075,2017,8,821,3,2,울산,50대,1,218000,178978000,654000,712860.0,429460.0,359700000000,24160940000000,21013020000000,13877880000000,285580000000,976640000000,1033320000000,170040000000,4152900000000,6727480000000,9731520000000,6389580000000,27300140000000,203176000000,68016000000,88508000000,291684000000,2017-08-01
L075,2017,9,821,3,2,울산,50대,2,218000,178978000,654000,715040.0,433820.0,346620000000,24239420000000,21098040000000,13925840000000,292120000000,991900000000,1046400000000,170040000000,4150720000000,6814680000000,9727160000000,6446260000000,27345920000000,196200000000,59296000000,91124000000,287324000000,2017-09-01
L075,2017,10,821,3,2,울산,50대,2,218000,178978000,654000,717220.0,433820.0,342260000000,24291740000000,21115480000000,13904040000000,292120000000,998440000000,1057300000000,202740000000,4203040000000,6840840000000,9661760000000,6509480000000,27400420000000,192494000000,63438000000,86328000000,278822000000,2017-10-01
L075,2017,11,821,3,2,울산,50대,2,218000,178978000,654000,719400.0,436000.0,346620000000,24420360000000,21246280000000,13984700000000,300840000000,1002800000000,1070380000000,211460000000,4159440000000,6925860000000,9744600000000,6642460000000,27500700000000,192276000000,64092000000,90252000000,282528000000,2017-11-01
L075,2017,12,820,3,2,울산,50대,2,218000,178760000,654000,721580.0,438179.99999999994,350980000000,24466140000000,21285520000000,14034840000000,303020000000,1002800000000,1090000000000,178760000000,4161620000000,7026140000000,9674840000000,6690420000000,27526860000000,194892000000,67798000000,88290000000,283182000000,2017-12-01
L085,2016,1,755,4,5,경기,50대,2,2035000,1536425000,8140000,7794050.0,4985750.0,3276350000000,217846750000000,187423500000000,153947750000000,2665850000000,7509150000000,8201050000000,1322750000000,29609250000000,86039800000000,67948650000000,56654400000000,242348150000000,1766380000000,645095000000,864875000000,2631255000000,2016-01-01
L085,2016,2,795,3,4,경기,50대,2,2094000,1664730000,6282000,6763620.0,3894840.0,2910660000000,227869080000000,196249680000000,161614920000000,2680320000000,7329000000000,8229420000000,1277340000000,31640340000000,86356560000000,74399820000000,57249960000000,255991500000000,1541184000000,609354000000,760122000000,2301306000000,2016-02-01
L085,2016,3,795,3,4,경기,50대,2,2103000,1671885000,6309000,6813720.0,3911580.0,2733900000000,229458330000000,197324490000000,162246450000000,2712870000000,7423590000000,8306850000000,1345920000000,31734270000000,86790810000000,74887830000000,57559110000000,257407200000000,1465791000000,521544000000,746565000000,2212356000000,2016-03-01
L085,2016,4,795,3,4,경기,50대,2,2114000,1680630000,6342000,6870500.0,3953180.0,3044160000000,232053780000000,199033100000000,163496760000000,2748200000000,7504700000000,8350300000000,1416380000000,31815700000000,87561880000000,75744620000000,58071580000000,259239820000000,1638350000000,587692000000,818118000000,2456468000000,2016-04-01
L085,2016,5,795,3,4,경기,50대,2,2123000,1687785000,6369000,6899750.0,3970010.0,2950970000000,233869680000000,200326280000000,164426350000000,2759900000000,7642800000000,8407080000000,1486100000000,31866230000000,88168190000000,76343080000000,58488650000000,260619480000000,1598619000000,579579000000,772772000000,2371391000000,2016-05-01
L085,2016,6,796,3,4,경기,50대,2,2129000,1694684000,6387000,6919250.0,3981230.0,3150920000000,235659010000000,201658880000000,165274270000000,2810280000000,7770850000000,8452130000000,1554170000000,31892420000000,88821880000000,76920770000000,58930720000000,261952160000000,1713845000000,596120000000,840955000000,2554800000000,2016-06-01
L085,2016,7,796,3,4,경기,50대,2,2135000,1699460000,6405000,6938750.0,4013800.0,3095750000000,236963650000000,202867700000000,165996250000000,2839550000000,7835450000000,8518650000000,1622600000000,31918250000000,89541900000000,77351050000000,59267600000000,263565750000000,1701595000000,582855000000,811300000000,2512895000000,2016-07-01
L085,2016,8,797,3,4,경기,50대,2,2141000,1706377000,6423000,6979660.0,4025080.0,3211500000000,238229070000000,204187170000000,166848130000000,2868940000000,7921700000000,8542590000000,1648570000000,31922310000000,90350200000000,77803940000000,59712490000000,265098620000000,1742774000000,659428000000,809298000000,2552072000000,2016-08-01
L085,2016,9,797,3,4,경기,50대,2,2147000,1711159000,6441000,7020690.0,4057830.0,3241970000000,240013130000000,205704070000000,167594820000000,2919920000000,8008310000000,8824170000000,1717600000000,31947360000000,91354850000000,78258150000000,60287760000000,266528580000000,1784157000000,607601000000,850212000000,2634369000000,2016-09-01
L085,2016,10,798,3,3,경기,50대,2,2152000,1717296000,6456000,7058560.0,4088800.0,3141920000000,241411360000000,206828720000000,168221840000000,2948240000000,8026960000000,8887760000000,1743120000000,32043280000000,91675200000000,78935360000000,60449680000000,267902480000000,1740968000000,600408000000,800544000000,2541512000000,2016-10-01
L085,2016,11,798,3,3,경기,50대,2,2159000,1722882000,6477000,7081520.0,4102100.0,3303270000000,243772690000000,208753710000000,169222420000000,3022600000000,8117840000000,8981440000000,1835150000000,32277050000000,92534740000000,79731870000000,60970160000000,270177260000000,1794129000000,658495000000,850646000000,2644775000000,2016-11-01
L085,2016,12,798,3,3,경기,50대,2,2164000,1726872000,6492000,7119560.0,4133240.0,3224360000000,245397600000000,209994560000000,169765800000000,3072880000000,8244840000000,9088800000000,1904320000000,32286880000000,93181840000000,80262760000000,61414320000000,271625280000000,1752840000000,634052000000,837468000000,2590308000000,2016-12-01
L085,2017,1,799,3,3,경기,50대,2,2173000,1736227000,6519000,7149170.0,4150430.0,3368150000000,247091830000000,211432900000000,170493580000000,3129120000000,8387780000000,9213520000000,1933970000000,32508080000000,93678030000000,80922520000000,61843580000000,273537240000000,1877472000000,647554000000,843124000000,2720596000000,2017-01-01
L085,2017,2,801,3,3,경기,50대,2,2147000,1719747000,6441000,7213920.0,4208120.0,3306380000000,245509450000000,209783370000000,168603910000000,3134620000000,8330360000000,9146220000000,2125530000000,32097650000000,93093920000000,80319270000000,61339790000000,271681380000000,1846420000000,656982000000,802978000000,2649398000000,2017-02-01
L085,2017,3,800,3,3,경기,50대,2,2158000,1726400000,6474000,7272460.0,4229680.0,3021200000000,247328380000000,211527160000000,169834600000000,3193840000000,8416200000000,9214660000000,2179580000000,32197360000000,93786680000000,81183960000000,61869860000000,273958100000000,1685398000000,571870000000,763932000000,2449330000000,2017-03-01
L085,2017,4,801,3,3,경기,50대,2,2166000,1734966000,6498000,7321080.0,4267020.0,3443940000000,248505180000000,212657880000000,170442540000000,3249000000000,8534040000000,9248820000000,2187660000000,32208420000000,94394280000000,81679860000000,62229180000000,275580180000000,1932072000000,641136000000,870732000000,2802804000000,2017-04-01
L085,2017,5,801,3,3,경기,50대,2,2173000,1740573000,6519000,7344740.0,4280810.0,3346420000000,249851540000000,213888390000000,171210670000000,3259500000000,8626810000000,9278710000000,2194730000000,32203860000000,95025290000000,82248050000000,62625860000000,276992310000000,1877472000000,641035000000,827913000000,2705385000000,2017-05-01
L085,2017,6,801,3,3,경기,50대,1,2179000,1745379000,6537000,7386810.0,4314420.0,3595350000000,251020800000000,214675080000000,171574460000000,3312080000000,8803160000000,9282540000000,2222580000000,32205620000000,95505570000000,82540520000000,63060260000000,277996820000000,2017754000000,675490000000,902106000000,2919860000000,2017-06-01
L085,2017,7,801,3,3,경기,50대,2,2183000,1748583000,6549000,7422200.0,4322340.0,3449140000000,252180160000000,215745890000000,172347850000000,3318160000000,8862980000000,9343240000000,2204830000000,32199250000000,96204810000000,82888510000000,63437980000000,279293020000000,1938504000000,635253000000,875383000000,2813887000000,2017-07-01
L085,2017,8,802,3,3,경기,50대,2,2194000,1759588000,6582000,7481540.0,4366060.0,3642040000000,254460120000000,217754500000000,173918380000000,3378760000000,8973460000000,9346440000000,2237880000000,32339560000000,97238080000000,83679160000000,64415840000000,281270800000000,2031644000000,724020000000,886376000000,2918020000000,2017-08-01
L085,2017,9,802,3,3,경기,50대,2,2195000,1760390000,6585000,7528850.0,4411949.999999999,3555900000000,254993150000000,218314700000000,174129350000000,3424200000000,9065350000000,9350700000000,2260850000000,32332350000000,97831150000000,83607550000000,65235400000000,281355100000000,2028180000000,636550000000,891170000000,2919350000000,2017-09-01
L085,2017,10,803,3,3,경기,50대,1,2199000,1765797000,6597000,7564560.0,4419989.999999999,3628350000000,255875640000000,219064380000000,174556620000000,3430440000000,9081870000000,9367740000000,2418900000000,32479230000000,98295300000000,83715930000000,65904030000000,281867820000000,2053866000000,679491000000,894993000000,2948859000000,2017-10-01
L085,2017,11,803,3,3,경기,50대,2,2205000,1770615000,6615000,7585200.0,4454100.0,3616200000000,257058900000000,220103100000000,175143150000000,3505950000000,9238950000000,9437400000000,2513700000000,32391450000000,99048600000000,84032550000000,66591000000000,282857400000000,1993320000000,683550000000,939330000000,2932650000000,2017-11-01
L085,2017,12,803,3,3,경기,50대,2,2211000,1775433000,6633000,7650060.0,4488330.0,3648150000000,258443790000000,221210550000000,175907160000000,3515490000000,9352530000000,9507300000000,2542650000000,32435370000000,99804540000000,84305430000000,67258620000000,283980840000000,2023065000000,718575000000,906510000000,2929575000000,2017-12-01
L095,2016,1,742,4,5,강원,50대,2,249000,184758000,996000,824190.0,545310.0,358560000000,18650100000000,16364280000000,11633280000000,234060000000,1023390000000,400890000000,92130000000,4810680000000,4230510000000,6944610000000,6695610000000,20751660000000,177288000000,75696000000,105576000000,282864000000,2016-01-01
L095,2016,2,785,3,4,강원,50대,3,260000,204100000,780000,702000.0,410800.0,322400000000,19562400000000,17180800000000,12259000000000,231400000000,998400000000,384800000000,91000000000,5197400000000,4180800000000,7423000000000,6853600000000,21931000000000,157560000000,71500000000,93340000000,250900000000,2016-02-01
L095,2016,3,786,3,4,강원,50대,3,261000,205146000,783000,707310.0,414990.0,302760000000,19616760000000,17163360000000,12230460000000,234900000000,1010070000000,383670000000,93960000000,5225220000000,4202100000000,7349760000000,6859080000000,21986640000000,150336000000,62118000000,90306000000,240642000000,2016-03-01
L095,2016,4,786,3,4,강원,50대,2,262000,205932000,786000,715260.0,419200.0,337980000000,19812440000000,17328680000000,12329720000000,238420000000,1024420000000,387760000000,94320000000,5258340000000,4244400000000,7432940000000,6890600000000,22235940000000,168204000000,70740000000,99036000000,267240000000,2016-04-01
L095,2016,5,786,3,4,강원,50대,3,262000,205932000,786000,715260.0,419200.0,332740000000,19917240000000,17404660000000,12355920000000,243660000000,1040140000000,387760000000,107420000000,5247860000000,4281080000000,7480100000000,6929900000000,22293580000000,167418000000,69168000000,96154000000,263572000000,2016-05-01
L095,2016,6,787,3,4,강원,50대,2,263000,206981000,789000,720620.0,423430.0,352420000000,20059010000000,17542100000000,12424120000000,247220000000,1065150000000,394500000000,113090000000,5273150000000,4326350000000,7540210000000,7008950000000,22415490000000,179103000000,71273000000,102044000000,281147000000,2016-06-01
L095,2016,7,787,3,4,강원,50대,2,263000,206981000,789000,720620.0,423430.0,344530000000,20182620000000,17628890000000,12445160000000,247220000000,1073040000000,405020000000,118350000000,5262630000000,4365800000000,7595440000000,7022100000000,22573290000000,176210000000,68380000000,99940000000,276150000000,2016-07-01
L095,2016,8,788,3,4,강원,50대,2,264000,208032000,792000,726000.0,427680.0,351120000000,20412480000000,17822640000000,12579600000000,250800000000,1085040000000,409200000000,121440000000,5301120000000,4411440000000,7700880000000,7088400000000,22857120000000,180048000000,73920000000,97152000000,277200000000,2016-08-01
L095,2016,9,788,3,4,강원,50대,2,264000,208032000,792000,728640.0,427680.0,351120000000,20599920000000,17996880000000,12640320000000,250800000000,1100880000000,432960000000,126720000000,5290560000000,4493280000000,7803840000000,7138560000000,23063040000000,180576000000,69168000000,101376000000,281952000000,2016-09-01
L095,2016,10,789,3,4,강원,50대,2,264000,208296000,792000,731280.0,430320.0,345840000000,20668560000000,18057600000000,12653520000000,253440000000,1103520000000,438240000000,134640000000,5295840000000,4503840000000,7848720000000,7143840000000,23158080000000,178464000000,68904000000,98472000000,276936000000,2016-10-01
L095,2016,11,789,3,4,강원,50대,2,265000,209085000,795000,734050.0,434600.0,363050000000,20903200000000,18279700000000,12788900000000,259700000000,1115650000000,450500000000,135150000000,5337100000000,4592450000000,7928800000000,7239800000000,23436600000000,184175000000,76055000000,102820000000,286995000000,2016-11-01
L095,2016,12,789,3,4,강원,50대,2,265000,209085000,795000,736700.0,434600.0,363050000000,21041000000000,18398950000000,12852500000000,265000000000,1128900000000,458450000000,140450000000,5347700000000,4666650000000,7960600000000,7306050000000,23579700000000,184705000000,76585000000,101760000000,286465000000,2016-12-01
L095,2017,1,790,3,4,강원,50대,2,265000,209350000,795000,739350.0,437250.0,381600000000,21168200000000,18523500000000,12876350000000,270300000000,1144800000000,466400000000,151050000000,5350350000000,4727600000000,8016250000000,7340500000000,23717500000000,197955000000,78970000000,104675000000,302630000000,2017-01-01
L095,2017,2,791,3,4,강원,50대,2,256000,202496000,768000,737280.0,435200.0,355840000000,20538880000000,17945600000000,12423680000000,261120000000,1113600000000,453120000000,168960000000,5158400000000,4597760000000,7772160000000,7116800000000,22965760000000,187392000000,73216000000,95232000000,282624000000,2017-02-01
L095,2017,3,791,3,4,강원,50대,2,257000,203287000,771000,742730.0,439470.0,334100000000,20727050000000,18136490000000,12567300000000,267280000000,1123090000000,457460000000,172190000000,5188830000000,4669690000000,7856490000000,7170300000000,23248220000000,173989000000,66820000000,93291000000,267280000000,2017-03-01
L095,2017,4,791,3,4,강원,50대,2,258000,204078000,774000,750780.0,443760.0,381840000000,20895420000000,18256080000000,12647160000000,273480000000,1140360000000,451500000000,180600000000,5201280000000,4726560000000,7905120000000,7229160000000,23395440000000,199692000000,76626000000,105522000000,305214000000,2017-04-01
L095,2017,5,792,3,4,강원,50대,2,258000,204336000,774000,753360.0,446340.0,363780000000,20921220000000,18253500000000,12636840000000,273480000000,1142940000000,451500000000,190920000000,5172900000000,4744620000000,7912860000000,7254960000000,23379960000000,188340000000,73272000000,102168000000,290508000000,2017-05-01
L095,2017,6,792,3,4,강원,50대,2,258000,204336000,774000,755940.0,448920.0,389580000000,21055380000000,18369600000000,12680700000000,276060000000,1155840000000,456660000000,196080000000,5175480000000,4801380000000,7964460000000,7303980000000,23521860000000,203046000000,77142000000,109392000000,312438000000,2017-06-01
L095,2017,7,792,3,4,강원,50대,2,259000,205128000,777000,761460.0,450660.0,375550000000,21240590000000,18570300000000,12799780000000,282310000000,1173270000000,461020000000,202020000000,5187770000000,4876970000000,8075620000000,7358190000000,23815050000000,198394000000,73556000000,103600000000,301994000000,2017-07-01
L095,2017,8,792,3,4,강원,50대,2,259000,205128000,777000,761460.0,453250.0,385910000000,21279440000000,18601380000000,12789420000000,284900000000,1186220000000,455840000000,214970000000,5167050000000,4928770000000,8070440000000,7384090000000,23830590000000,200984000000,78995000000,105931000000,306915000000,2017-08-01
L095,2017,9,793,3,4,강원,50대,2,259000,205387000,777000,769230.0,455840.0,378140000000,21390810000000,18676490000000,12802370000000,287490000000,1193990000000,461020000000,217560000000,5169640000000,4975390000000,8096340000000,7417760000000,23929010000000,198135000000,70966000000,109039000000,307174000000,2017-09-01
L095,2017,10,793,3,4,강원,50대,2,259000,205387000,777000,771820.0,458430.0,383320000000,21613550000000,18899230000000,12957770000000,287490000000,1196580000000,461020000000,227920000000,5187770000000,5006470000000,8267280000000,7438480000000,24286430000000,201243000000,75628000000,106449000000,307692000000,2017-10-01
L095,2017,11,793,3,4,강원,50대,2,259000,205387000,777000,774410.0,461020.0,383320000000,21693840000000,18956210000000,12983670000000,295260000000,1209530000000,471380000000,238280000000,5164460000000,5063450000000,8282820000000,7498050000000,24333050000000,195286000000,75369000000,112665000000,307951000000,2017-11-01
L095,2017,12,794,3,4,강원,50대,2,259000,205646000,777000,779590.0,463610.0,396270000000,21823340000000,19075350000000,13040650000000,297850000000,1217300000000,481740000000,248640000000,5161870000000,5148920000000,8316490000000,7555030000000,24462550000000,202538000000,82880000000,110852000000,313390000000,2017-12-01
L105,2016,1,755,4,5,충북,50대,2,246000,185730000,984000,824100.0,538740.0,344400000000,20600040000000,17999820000000,11537400000000,226320000000,986460000000,646980000000,115620000000,4959360000000,5106960000000,7579260000000,6196740000000,22789440000000,177858000000,68880000000,97662000000,275520000000,2016-01-01
L105,2016,2,796,3,4,충북,50대,3,253000,201388000,759000,690690.0,404800.0,301070000000,21049600000000,18413340000000,11863170000000,222640000000,951280000000,581900000000,113850000000,5264930000000,4862660000000,7939140000000,6223800000000,23488520000000,154583000000,63756000000,82731000000,237314000000,2016-02-01
L105,2016,3,796,3,4,충북,50대,3,254000,202184000,762000,695960.0,406400.0,284480000000,21140420000000,18473420000000,11889740000000,226060000000,965200000000,586740000000,119380000000,5270500000000,4912360000000,7937500000000,6240780000000,23624540000000,146304000000,54864000000,83312000000,229616000000,2016-03-01
L105,2016,4,796,3,4,충북,50대,3,255000,202980000,765000,703800.0,410550.0,318750000000,21338400000000,18630300000000,11997750000000,226950000000,974100000000,591600000000,119850000000,5306550000000,4964850000000,8004450000000,6247500000000,23855250000000,165495000000,62730000000,90525000000,256020000000,2016-04-01
L105,2016,5,797,3,4,충북,50대,3,255000,203235000,765000,703800.0,410550.0,306000000000,21478650000000,18714450000000,12041100000000,226950000000,979200000000,594150000000,124950000000,5306550000000,4995450000000,8052900000000,6270450000000,23931750000000,158610000000,59925000000,87465000000,246075000000,2016-05-01
L105,2016,6,797,3,4,충북,50대,2,256000,204032000,768000,709120.0,414720.0,325120000000,21800960000000,18990080000000,12211200000000,230400000000,998400000000,606720000000,128000000000,5337600000000,5068800000000,8220160000000,6341120000000,24245760000000,169216000000,62464000000,93440000000,262656000000,2016-06-01
L105,2016,7,797,3,4,충북,50대,2,256000,204032000,768000,706560.0,414720.0,320000000000,21923840000000,19089920000000,12216320000000,235520000000,1011200000000,614400000000,133120000000,5340160000000,5107200000000,8276480000000,6361600000000,24394240000000,169728000000,60416000000,89856000000,259584000000,2016-07-01
L105,2016,8,798,3,3,충북,50대,2,257000,205086000,771000,711890.0,418910.0,328960000000,22096860000000,19249300000000,12294880000000,239010000000,1017720000000,619370000000,136210000000,5361020000000,5183690000000,8334510000000,6409580000000,24597470000000,171933000000,67077000000,89950000000,261883000000,2016-08-01
L105,2016,9,798,3,3,충북,50대,2,257000,205086000,771000,714460.0,418910.0,326390000000,22217650000000,19359810000000,12336000000000,241580000000,1025430000000,652780000000,138780000000,5358450000000,5268500000000,8357640000000,6448130000000,24707980000000,171162000000,61937000000,93291000000,264453000000,2016-09-01
L105,2016,10,798,3,3,충북,50대,3,257000,205086000,771000,717030.0,421480.0,316110000000,22317880000000,19439480000000,12359130000000,241580000000,1025430000000,657920000000,146490000000,5350740000000,5307050000000,8409040000000,6455840000000,24813350000000,166793000000,60138000000,89179000000,255972000000,2016-10-01
L105,2016,11,798,3,3,충북,50대,2,258000,205884000,774000,719820.0,423120.0,335400000000,22495020000000,19605420000000,12466560000000,250260000000,1029420000000,670800000000,152220000000,5366400000000,5376720000000,8480460000000,6504180000000,25010520000000,172344000000,67854000000,95202000000,267546000000,2016-11-01
