avg_score,num_usecard,monthly_card_spend,monthly_bk_loan,monthly_cd_loan,monthly_installments_loan,monthly_insurance_loan,monthly_sbk_loan,loan_commitment,inst_rep_loanb,ls_rep_loanb,credit_loan,mortgage_loan,credit_card_installments_payment,monthly_spend,cluster,city,ages,sex,avg_rat,monthly_loan,credit_card_payment,debit_card_payment
815,1.83,1200000,59820000,1030000,3150000,3480000,400000,16920000,26360000,37160000,24420000,111500000,269000,931000,5,대구,50대,,3,82020000,661000,270000
815,1.84,1280000,60320000,1040000,3190000,3530000,420000,16960000,26770000,37410000,24630000,112490000,275000,1005000,5,대구,50대,,3,82760000,720000,285000
815,1.84,1270000,60560000,1060000,3220000,3600000,470000,16930000,27260000,37470000,24610000,113230000,269000,1001000,5,대구,50대,,3,83290000,718000,283000
816,1.85,1290000,60780000,1080000,3230000,3640000,480000,16910000,27750000,37550000,24700000,113960000,292000,998000,5,대구,50대,,3,83870000,721000,277000
816,1.86,1300000,60880000,1100000,3230000,3760000,490000,16860000,28250000,37380000,24820000,114160000,268000,1032000,5,대구,50대,,3,84160000,737000,295000
816,1.86,1260000,61310000,1110000,3230000,3830000,510000,16850000,28470000,37880000,24820000,115280000,266000,994000,5,대구,50대,,3,84880000,705000,289000
816,1.86,1310000,61500000,1150000,3240000,3910000,500000,16860000,28820000,37970000,25000000,115940000,297000,1013000,5,대구,50대,,3,85370000,724000,289000
816,1.87,1320000,61630000,1170000,3290000,3960000,490000,16880000,29100000,38010000,25100000,116460000,292000,1028000,5,대구,50대,,3,85730000,734000,294000
817,1.88,1380000,61740000,1180000,3340000,4020000,520000,16880000,29410000,38060000,25090000,117040000,298000,1082000,5,대구,50대,,3,86100000,789000,293000
818,1.91,1360000,61830000,1220000,3360000,4070000,590000,16820000,29680000,38050000,25100000,117580000,300000,1060000,5,대구,50대,,3,86330000,778000,282000
818,1.92,1250000,61810000,1240000,3370000,4110000,590000,16800000,29790000,38190000,25160000,118150000,259000,991000,5,대구,50대,,3,86580000,715000,276000
818,1.93,1410000,61840000,1260000,3400000,4110000,590000,16720000,30010000,38210000,25290000,118590000,292000,1118000,5,대구,50대,,3,86760000,807000,311000
818,1.94,1330000,61840000,1280000,3420000,4110000,590000,16650000,30220000,38270000,25350000,118950000,285000,1045000,5,대구,50대,,3,86980000,759000,286000
818,1.95,1460000,61890000,1300000,3450000,4100000,600000,16690000,30440000,38170000,25380000,119230000,304000,1156000,5,대구,50대,,3,87150000,836000,320000
818,1.96,1390000,61990000,1320000,3480000,4120000,600000,16620000,30810000,38010000,25410000,119400000,286000,1104000,5,대구,50대,,3,87310000,796000,308000
818,1.97,1460000,62070000,1340000,3510000,4130000,610000,16620000,31200000,37790000,25580000,119370000,313000,1147000,5,대구,50대,,3,87490000,832000,315000
818,1.99,1430000,62020000,1370000,3530000,4140000,630000,16570000,31570000,37410000,25820000,119180000,284000,1146000,5,대구,50대,,3,87470000,827000,319000
819,1.99,1420000,62010000,1370000,3520000,4140000,650000,16590000,31650000,37460000,26020000,119200000,297000,1123000,5,대구,50대,,3,87590000,815000,308000
819,2.0,1440000,61880000,1400000,3570000,4200000,660000,16610000,32120000,36960000,26140000,119070000,306000,1134000,5,대구,50대,,3,87620000,811000,323000
819,2.01,1490000,61920000,1410000,3590000,4230000,660000,16640000,32390000,36870000,26230000,119240000,328000,1162000,5,대구,50대,,3,87840000,840000,322000
763,2.56,1560000,52920000,1090000,3260000,1840000,500000,17610000,20950000,32640000,29010000,89050000,337000,1223000,3,광주,50대,,4,72760000,854000,369000
806,1.91,1310000,52780000,1050000,3000000,1740000,460000,17580000,19540000,33180000,28870000,88540000,298000,1012000,3,광주,50대,,3,71830000,710000,302000
807,1.91,1260000,52860000,1060000,3010000,1750000,520000,17580000,19750000,33150000,28970000,88840000,268000,992000,3,광주,50대,,3,72010000,695000,297000
807,1.92,1380000,52970000,1060000,3040000,1770000,540000,17580000,20110000,33240000,29090000,89590000,298000,1082000,3,광주,50대,,3,72470000,755000,327000
807,1.92,1320000,53480000,1060000,3050000,1780000,530000,17630000,20510000,33510000,29370000,90700000,286000,1034000,3,광주,50대,,3,73190000,725000,309000
808,1.93,1420000,53840000,1080000,3090000,1800000,560000,17630000,20960000,33700000,29710000,91400000,296000,1124000,3,광주,50대,,3,73860000,790000,334000
808,1.93,1380000,53960000,1090000,3120000,1810000,550000,17620000,21340000,33770000,29810000,92040000,283000,1097000,3,광주,50대,,3,74290000,781000,316000
809,1.94,1420000,54510000,1100000,3140000,1830000,550000,17630000,21640000,34190000,30080000,92950000,313000,1107000,3,광주,50대,,3,75030000,791000,316000
809,1.95,1440000,54660000,1110000,3170000,1960000,570000,17620000,22080000,34300000,30150000,93650000,291000,1149000,3,광주,50대,,3,75580000,811000,338000
810,1.95,1370000,54700000,1110000,3190000,2000000,560000,17620000,22340000,34380000,30100000,94000000,289000,1081000,3,광주,50대,,3,75930000,764000,317000
810,1.96,1460000,54850000,1140000,3210000,2040000,580000,17620000,22740000,34480000,30220000,94650000,321000,1139000,3,광주,50대,,3,76440000,801000,338000
809,1.96,1460000,54820000,1160000,3320000,2070000,600000,17650000,22940000,34630000,30340000,95250000,314000,1146000,3,광주,50대,,3,76860000,810000,336000
810,1.97,1540000,55020000,1170000,3390000,2100000,590000,17680000,23200000,34850000,30360000,95830000,323000,1217000,3,광주,50대,,3,77370000,877000,340000
811,2.0,1500000,55060000,1200000,3420000,2150000,630000,17820000,23390000,34720000,30400000,96210000,316000,1184000,3,광주,50대,,3,77590000,858000,326000
811,2.0,1390000,54880000,1220000,3440000,2160000,630000,17820000,23570000,34560000,30340000,96610000,284000,1106000,3,광주,50대,,3,77630000,788000,318000
811,2.01,1550000,54960000,1240000,3440000,2160000,620000,17830000,23920000,34380000,30440000,96770000,323000,1227000,3,광주,50대,,3,77820000,875000,352000
811,2.02,1480000,55050000,1250000,3480000,2160000,620000,17810000,24300000,34270000,30630000,97170000,309000,1171000,3,광주,50대,,3,78080000,843000,328000
811,2.03,1610000,55130000,1280000,3530000,2150000,600000,17850000,24560000,34260000,30790000,97520000,325000,1285000,3,광주,50대,,3,78400000,910000,375000
812,2.04,1530000,55400000,1300000,3550000,2140000,610000,17900000,24940000,34340000,31110000,98240000,304000,1226000,3,광주,50대,,3,78920000,878000,348000
812,2.05,1610000,55590000,1310000,3570000,2130000,620000,17870000,25230000,34360000,31350000,98260000,338000,1272000,3,광주,50대,,3,79220000,909000,363000
812,2.06,1580000,55600000,1320000,3600000,2140000,630000,17800000,25580000,34190000,31720000,98000000,305000,1275000,3,광주,50대,,3,79340000,915000,360000
812,2.07,1610000,55840000,1320000,3620000,2140000,660000,17850000,25890000,34160000,31930000,98370000,328000,1282000,3,광주,50대,,3,79660000,923000,359000
812,2.08,1590000,56570000,1340000,3650000,2150000,690000,17670000,26450000,34510000,31810000,98950000,320000,1270000,3,광주,50대,,3,80460000,894000,376000
812,2.09,1630000,57120000,1360000,3670000,2170000,710000,17730000,26660000,34990000,31820000,99890000,348000,1282000,3,광주,50대,,3,81210000,914000,368000
761,2.57,1520000,57630000,1420000,3420000,3690000,530000,11040000,31760000,32050000,25120000,101910000,364000,1156000,5,부산,50대,,4,76870000,772000,384000
805,1.89,1270000,56690000,1350000,3160000,3510000,480000,11210000,30250000,32270000,24250000,100670000,317000,953000,5,부산,50대,,3,75680000,635000,318000
805,1.89,1180000,56760000,1370000,3190000,3530000,510000,11280000,30350000,32350000,24340000,101140000,272000,908000,5,부산,50대,,3,75950000,594000,314000
805,1.91,1300000,57200000,1370000,3210000,3550000,530000,11260000,30600000,32690000,24330000,102080000,307000,993000,5,부산,50대,,3,76530000,651000,342000
805,1.91,1260000,57620000,1380000,3230000,3580000,540000,11260000,30900000,33050000,24510000,102910000,300000,960000,5,부산,50대,,3,77190000,636000,324000
805,1.92,1330000,58070000,1400000,3270000,3640000,560000,11350000,31300000,33420000,24760000,103920000,311000,1019000,5,부산,50대,,3,78090000,678000,341000
806,1.92,1320000,58520000,1400000,3280000,3710000,600000,11410000,31680000,33790000,24880000,105090000,302000,1018000,5,부산,50대,,3,78920000,682000,336000
807,1.93,1350000,59030000,1420000,3290000,3750000,620000,11400000,32110000,34010000,25030000,105890000,324000,1026000,5,부산,50대,,3,79590000,696000,330000
806,1.94,1370000,59430000,1440000,3310000,3930000,640000,11400000,32560000,34330000,25210000,106820000,307000,1063000,5,부산,50대,,3,80380000,710000,353000
807,1.94,1310000,59680000,1440000,3310000,4000000,650000,11400000,32930000,34360000,25200000,107460000,302000,1008000,5,부산,50대,,3,80790000,675000,333000
807,1.95,1360000,60320000,1480000,3350000,4100000,660000,11480000,33500000,34630000,25450000,108650000,335000,1025000,5,부산,50대,,3,81760000,687000,338000
807,1.95,1370000,60600000,1500000,3380000,4220000,670000,11480000,33810000,34900000,25590000,109540000,328000,1042000,5,부산,50대,,3,82350000,696000,346000
807,1.96,1420000,60790000,1510000,3430000,4350000,690000,11560000,34210000,35030000,25690000,110400000,332000,1088000,5,부산,50대,,3,82970000,741000,347000
809,2.0,1410000,61560000,1530000,3480000,4410000,800000,11570000,34710000,35760000,26010000,112090000,340000,1070000,5,부산,50대,,3,84220000,738000,332000
809,2.0,1300000,61790000,1540000,3490000,4450000,820000,11550000,34940000,35740000,26130000,112430000,294000,1006000,5,부산,50대,,3,84420000,679000,327000
809,2.02,1460000,62100000,1560000,3560000,4450000,840000,11550000,35270000,35830000,26300000,113080000,333000,1127000,5,부산,50대,,3,84840000,763000,364000
809,2.03,1390000,62450000,1570000,3580000,4480000,860000,11540000,35670000,35930000,26460000,113830000,324000,1066000,5,부산,50대,,3,85340000,728000,338000
809,2.04,1510000,62830000,1590000,3620000,4490000,880000,11530000,35920000,36250000,26630000,114550000,344000,1166000,5,부산,50대,,3,85920000,795000,371000
809,2.04,1460000,63220000,1600000,3630000,4510000,880000,11510000,36060000,36680000,26850000,115180000,328000,1132000,5,부산,50대,,3,86490000,776000,356000
808,2.05,1530000,63390000,1620000,3670000,4550000,930000,11520000,35990000,37110000,27170000,115400000,361000,1169000,5,부산,50대,,3,86880000,803000,366000
809,2.07,1500000,63590000,1640000,3690000,4580000,960000,11540000,36060000,37350000,27430000,115640000,318000,1182000,5,부산,50대,,3,87240000,795000,387000
809,2.08,1490000,63060000,1650000,3700000,4610000,1000000,11640000,36940000,35990000,27600000,115790000,340000,1150000,5,부산,50대,,3,86860000,792000,358000
809,2.09,1490000,63350000,1680000,3740000,4640000,1040000,11590000,37200000,36230000,27760000,116440000,342000,1148000,5,부산,50대,,3,87350000,776000,372000
809,2.1,1540000,63480000,1690000,3790000,4700000,1060000,11590000,37480000,36270000,27780000,116810000,362000,1178000,5,부산,50대,,3,87670000,798000,380000
774,2.38,1640000,58020000,1060000,4030000,4100000,470000,18520000,27930000,38180000,27580000,110800000,311000,1329000,3,울산,50대,,3,86200000,910000,419000
819,1.84,1420000,58070000,1020000,3890000,3830000,400000,19060000,26420000,39320000,26650000,112950000,286000,1134000,3,울산,50대,,3,86330000,778000,356000
820,1.84,1310000,57990000,1030000,3920000,3860000,430000,19160000,26420000,39350000,26750000,113160000,244000,1066000,3,울산,50대,,3,86480000,728000,338000
820,1.85,1430000,58440000,1050000,3900000,3930000,450000,19130000,26630000,39700000,26920000,113860000,273000,1157000,3,울산,50대,,3,87020000,792000,365000
820,1.86,1370000,58870000,1060000,3950000,3960000,470000,19220000,27010000,39880000,27200000,114550000,266000,1104000,3,울산,50대,,3,87680000,756000,348000
820,1.87,1450000,59300000,1080000,4000000,4070000,490000,19310000,27500000,40130000,27470000,115310000,273000,1177000,3,울산,50대,,3,88560000,801000,376000
820,1.87,1440000,59850000,1090000,4010000,4150000,510000,19310000,27810000,40740000,27660000,116570000,270000,1170000,3,울산,50대,,3,89500000,815000,355000
821,1.87,1460000,60100000,1110000,4030000,4180000,530000,19260000,27990000,40990000,27770000,117160000,290000,1170000,3,울산,50대,,3,89900000,810000,360000
820,1.88,1480000,60470000,1130000,4090000,4410000,550000,19300000,28500000,41130000,27890000,118100000,263000,1217000,3,울산,50대,,3,90620000,821000,396000
820,1.89,1400000,61110000,1140000,4060000,4460000,550000,19240000,28650000,41780000,27980000,118810000,265000,1135000,3,울산,50대,,3,91370000,773000,362000
820,1.89,1470000,61150000,1160000,4090000,4540000,580000,19270000,28980000,41920000,28080000,119550000,282000,1188000,3,울산,50대,,3,91900000,809000,379000
820,1.9,1490000,61150000,1180000,4150000,4610000,590000,19340000,29190000,42070000,28270000,120030000,284000,1206000,3,울산,50대,,3,92360000,832000,374000
821,1.9,1590000,61230000,1200000,4230000,4610000,600000,19310000,29300000,42290000,28380000,120600000,291000,1299000,3,울산,50대,,3,92660000,916000,383000
822,1.93,1550000,61870000,1210000,4270000,4650000,690000,19290000,29630000,42910000,28510000,122090000,297000,1253000,3,울산,50대,,3,93580000,881000,372000
822,1.94,1410000,61990000,1220000,4290000,4700000,730000,19230000,29810000,43050000,28580000,122530000,255000,1155000,3,울산,50대,,3,93840000,802000,353000
822,1.95,1570000,62090000,1250000,4370000,4690000,750000,19240000,30230000,42960000,28810000,122890000,285000,1285000,3,울산,50대,,3,94190000,892000,393000
822,1.95,1490000,62280000,1260000,4390000,4670000,740000,19210000,30500000,43040000,28920000,123180000,274000,1216000,3,울산,50대,,3,94520000,848000,368000
821,1.96,1630000,62560000,1270000,4530000,4680000,750000,19100000,30980000,43140000,29030000,123800000,294000,1336000,3,울산,50대,,3,95020000,927000,409000
821,1.97,1550000,63170000,1300000,4480000,4730000,760000,19100000,30700000,44230000,29220000,124820000,278000,1272000,3,울산,50대,,3,95840000,888000,384000
821,1.97,1650000,63660000,1310000,4480000,4740000,780000,19050000,30860000,44640000,29310000,125230000,312000,1338000,3,울산,50대,,3,96390000,932000,406000
821,1.99,1590000,63880000,1340000,4550000,4800000,780000,19040000,31260000,44620000,29570000,125440000,272000,1318000,3,울산,50대,,3,96780000,900000,418000
821,1.99,1570000,63780000,1340000,4580000,4850000,930000,19280000,31380000,44320000,29860000,125690000,291000,1279000,3,울산,50대,,3,96860000,883000,396000
821,2.0,1590000,64150000,1380000,4600000,4910000,970000,19080000,31770000,44700000,30470000,126150000,294000,1296000,3,울산,50대,,3,97460000,882000,414000
820,2.01,1610000,64380000,1390000,4600000,5000000,820000,19090000,32230000,44380000,30690000,126270000,311000,1299000,3,울산,50대,,3,97640000,894000,405000
755,2.45,1610000,75650000,1310000,3690000,4030000,650000,14550000,42280000,33390000,27840000,119090000,317000,1293000,5,경기,50대,,4,92100000,868000,425000
795,1.86,1390000,77180000,1280000,3500000,3930000,610000,15110000,41240000,35530000,27340000,122250000,291000,1099000,5,경기,50대,,3,93720000,736000,363000
795,1.86,1300000,77150000,1290000,3530000,3950000,640000,15090000,41270000,35610000,27370000,122400000,248000,1052000,5,경기,50대,,3,93830000,697000,355000
795,1.87,1440000,77340000,1300000,3550000,3950000,670000,15050000,41420000,35830000,27470000,122630000,278000,1162000,5,경기,50대,,3,94150000,775000,387000
795,1.87,1390000,77450000,1300000,3600000,3960000,700000,15010000,41530000,35960000,27550000,122760000,273000,1117000,5,경기,50대,,3,94360000,753000,364000
796,1.87,1480000,77630000,1320000,3650000,3970000,730000,14980000,41720000,36130000,27680000,123040000,280000,1200000,5,경기,50대,,3,94720000,805000,395000
796,1.88,1450000,77750000,1330000,3670000,3990000,760000,14950000,41940000,36230000,27760000,123450000,273000,1177000,5,경기,50대,,3,95020000,797000,380000
797,1.88,1500000,77930000,1340000,3700000,3990000,770000,14910000,42200000,36340000,27890000,123820000,308000,1192000,5,경기,50대,,3,95370000,814000,378000
797,1.89,1510000,78060000,1360000,3730000,4110000,800000,14880000,42550000,36450000,28080000,124140000,283000,1227000,5,경기,50대,,3,95810000,831000,396000
798,1.9,1460000,78170000,1370000,3730000,4130000,810000,14890000,42600000,36680000,28090000,124490000,279000,1181000,5,경기,50대,,3,96110000,809000,372000
798,1.9,1530000,78380000,1400000,3760000,4160000,850000,14950000,42860000,36930000,28240000,125140000,305000,1225000,5,경기,50대,,3,96690000,831000,394000
798,1.91,1490000,78450000,1420000,3810000,4200000,880000,14920000,43060000,37090000,28380000,125520000,293000,1197000,5,경기,50대,,3,97040000,810000,387000
799,1.91,1550000,78460000,1440000,3860000,4240000,890000,14960000,43110000,37240000,28460000,125880000,298000,1252000,5,경기,50대,,3,97300000,864000,388000
801,1.96,1540000,78530000,1460000,3880000,4260000,990000,14950000,43360000,37410000,28570000,126540000,306000,1234000,5,경기,50대,,3,97710000,860000,374000
800,1.96,1400000,78700000,1480000,3900000,4270000,1010000,14920000,43460000,37620000,28670000,126950000,265000,1135000,5,경기,50대,,3,98020000,781000,354000
801,1.97,1590000,78690000,1500000,3940000,4270000,1010000,14870000,43580000,37710000,28730000,127230000,296000,1294000,5,경기,50대,,3,98180000,892000,402000
801,1.97,1540000,78790000,1500000,3970000,4270000,1010000,14820000,43730000,37850000,28820000,127470000,295000,1245000,5,경기,50대,,3,98430000,864000,381000
801,1.98,1650000,78740000,1520000,4040000,4260000,1020000,14780000,43830000,37880000,28940000,127580000,310000,1340000,5,경기,50대,,3,98520000,926000,414000
801,1.98,1580000,78950000,1520000,4060000,4280000,1010000,14750000,44070000,37970000,29060000,127940000,291000,1289000,5,경기,50대,,3,98830000,888000,401000
802,1.99,1660000,79270000,1540000,4090000,4260000,1020000,14740000,44320000,38140000,29360000,128200000,330000,1330000,5,경기,50대,,3,99250000,926000,404000
802,2.01,1620000,79330000,1560000,4130000,4260000,1030000,14730000,44570000,38090000,29720000,128180000,290000,1330000,5,경기,50대,,3,99460000,924000,406000
803,2.01,1650000,79380000,1560000,4130000,4260000,1100000,14770000,44700000,38070000,29970000,128180000,309000,1341000,5,경기,50대,,3,99620000,934000,407000
803,2.02,1640000,79430000,1590000,4190000,4280000,1140000,14690000,44920000,38110000,30200000,128280000,310000,1330000,5,경기,50대,,3,99820000,904000,426000
803,2.03,1650000,79560000,1590000,4230000,4300000,1150000,14670000,45140000,38130000,30420000,128440000,325000,1325000,5,경기,50대,,3,100050000,915000,410000
742,2.19,1440000,46720000,940000,4110000,1610000,370000,19320000,16990000,27890000,26890000,83340000,304000,1136000,3,강원,50대,,4,65720000,712000,424000
785,1.58,1240000,47150000,890000,3840000,1480000,350000,19990000,16080000,28550000,26360000,84350000,275000,965000,3,강원,50대,,3,66080000,606000,359000
786,1.59,1160000,46860000,900000,3870000,1470000,360000,20020000,16100000,28160000,26280000,84240000,238000,922000,3,강원,50대,,3,65760000,576000,346000
786,1.6,1290000,47060000,910000,3910000,1480000,360000,20070000,16200000,28370000,26300000,84870000,270000,1020000,3,강원,50대,,3,66140000,642000,378000
786,1.6,1270000,47160000,930000,3970000,1480000,410000,20030000,16340000,28550000,26450000,85090000,264000,1006000,3,강원,50대,,3,66430000,639000,367000
787,1.61,1340000,47240000,940000,4050000,1500000,430000,20050000,16450000,28670000,26650000,85230000,271000,1069000,3,강원,50대,,3,66700000,681000,388000
787,1.61,1310000,47320000,940000,4080000,1540000,450000,20010000,16600000,28880000,26700000,85830000,260000,1050000,3,강원,50대,,3,67030000,670000,380000
788,1.62,1330000,47650000,950000,4110000,1550000,460000,20080000,16710000,29170000,26850000,86580000,280000,1050000,3,강원,50대,,3,67510000,682000,368000
788,1.62,1330000,47880000,950000,4170000,1640000,480000,20040000,17020000,29560000,27040000,87360000,262000,1068000,3,강원,50대,,3,68170000,684000,384000
789,1.63,1310000,47930000,960000,4180000,1660000,510000,20060000,17060000,29730000,27060000,87720000,261000,1049000,3,강원,50대,,3,68400000,676000,373000
789,1.64,1370000,48260000,980000,4210000,1700000,510000,20140000,17330000,29920000,27320000,88440000,287000,1083000,3,강원,50대,,3,68980000,695000,388000
789,1.64,1370000,48500000,1000000,4260000,1730000,530000,20180000,17610000,30040000,27570000,88980000,289000,1081000,3,강원,50대,,3,69430000,697000,384000
790,1.65,1440000,48590000,1020000,4320000,1760000,570000,20190000,17840000,30250000,27700000,89500000,298000,1142000,3,강원,50대,,3,69900000,747000,395000
791,1.7,1390000,48530000,1020000,4350000,1770000,660000,20150000,17960000,30360000,27800000,89710000,286000,1104000,3,강원,50대,,3,70100000,732000,372000
791,1.71,1300000,48900000,1040000,4370000,1780000,670000,20190000,18170000,30570000,27900000,90460000,260000,1040000,3,강원,50대,,3,70570000,677000,363000
791,1.72,1480000,49020000,1060000,4420000,1750000,700000,20160000,18320000,30640000,28020000,90680000,297000,1183000,3,강원,50대,,3,70760000,774000,409000
792,1.73,1410000,48980000,1060000,4430000,1750000,740000,20050000,18390000,30670000,28120000,90620000,284000,1126000,3,강원,50대,,3,70750000,730000,396000
792,1.74,1510000,49150000,1070000,4480000,1770000,760000,20060000,18610000,30870000,28310000,91170000,299000,1211000,3,강원,50대,,3,71200000,787000,424000
792,1.74,1450000,49420000,1090000,4530000,1780000,780000,20030000,18830000,31180000,28410000,91950000,284000,1166000,3,강원,50대,,3,71700000,766000,400000
792,1.75,1490000,49380000,1100000,4580000,1760000,830000,19950000,19030000,31160000,28510000,92010000,305000,1185000,3,강원,50대,,3,71820000,776000,409000
793,1.76,1460000,49430000,1110000,4610000,1780000,840000,19960000,19210000,31260000,28640000,92390000,274000,1186000,3,강원,50대,,3,72110000,765000,421000
793,1.77,1480000,50030000,1110000,4620000,1780000,880000,20030000,19330000,31920000,28720000,93770000,292000,1188000,3,강원,50대,,3,72970000,777000,411000
793,1.78,1480000,50130000,1140000,4670000,1820000,920000,19940000,19550000,31980000,28950000,93950000,291000,1189000,3,강원,50대,,3,73190000,754000,435000
794,1.79,1530000,50350000,1150000,4700000,1860000,960000,19930000,19880000,32110000,29170000,94450000,320000,1210000,3,강원,50대,,3,73650000,782000,428000
755,2.19,1400000,46900000,920000,4010000,2630000,470000,20160000,20760000,30810000,25190000,92640000,280000,1120000,3,충북,50대,,4,73170000,723000,397000
796,1.6,1190000,46890000,880000,3760000,2300000,450000,20810000,19220000,31380000,24600000,92840000,252000,938000,3,충북,50대,,3,72780000,611000,327000
796,1.6,1120000,46810000,890000,3800000,2310000,470000,20750000,19340000,31250000,24570000,93010000,216000,904000,3,충북,50대,,3,72730000,576000,328000
796,1.61,1250000,47050000,890000,3820000,2320000,470000,20810000,19470000,31390000,24500000,93550000,246000,1004000,3,충북,50대,,3,73060000,649000,355000
797,1.61,1200000,47220000,890000,3840000,2330000,490000,20810000,19590000,31580000,24590000,93850000,235000,965000,3,충북,50대,,3,73390000,622000,343000
797,1.62,1270000,47700000,900000,3900000,2370000,500000,20850000,19800000,32110000,24770000,94710000,244000,1026000,3,충북,50대,,3,74180000,661000,365000
797,1.62,1250000,47720000,920000,3950000,2400000,520000,20860000,19950000,32330000,24850000,95290000,236000,1014000,3,충북,50대,,3,74570000,663000,351000
798,1.63,1280000,47840000,930000,3960000,2410000,530000,20860000,20170000,32430000,24940000,95710000,261000,1019000,3,충북,50대,,3,74900000,669000,350000
798,1.63,1270000,48000000,940000,3990000,2540000,540000,20850000,20500000,32520000,25090000,96140000,241000,1029000,3,충북,50대,,3,75330000,666000,363000
798,1.64,1230000,48090000,940000,3990000,2560000,570000,20820000,20650000,32720000,25120000,96550000,234000,996000,3,충북,50대,,3,75640000,649000,347000
798,1.64,1300000,48320000,970000,3990000,2600000,590000,20800000,20840000,32870000,25210000,96940000,263000,1037000,3,충북,50대,,3,75990000,668000,369000
799,1.65,1280000,48340000,990000,4030000,2640000,600000,20840000,21030000,32840000,25340000,97170000,258000,1022000,3,충북,50대,,3,76210000,667000,355000
799,1.65,1360000,48280000,1000000,4110000,2660000,630000,20880000,21230000,32940000,25420000,97640000,265000,1095000,3,충북,50대,,3,76550000,721000,374000
800,1.7,1320000,48630000,1030000,4150000,2760000,710000,20990000,21540000,33580000,25590000,99220000,262000,1058000,3,충북,50대,,3,77640000,710000,348000
799,1.71,1220000,48440000,1060000,4140000,2770000,730000,20960000,21650000,33310000,25600000,99060000,232000,988000,3,충북,50대,,3,77470000,656000,332000
799,1.72,1400000,48360000,1090000,4190000,2780000,780000,20930000,21790000,33470000,25630000,99590000,266000,1134000,3,충북,50대,,3,77750000,750000,384000
800,1.73,1350000,48370000,1110000,4200000,2770000,790000,20910000,22000000,33410000,25800000,99800000,253000,1097000,3,충북,50대,,3,77900000,729000,368000
800,1.73,1430000,48520000,1130000,4270000,2770000,810000,20880000,22260000,33470000,26030000,100190000,269000,1161000,3,충북,50대,,3,78220000,764000,397000
800,1.74,1380000,48600000,1150000,4310000,2770000,810000,20880000,22560000,33400000,26070000,100580000,255000,1125000,3,충북,50대,,3,78470000,738000,387000
800,1.75,1430000,48730000,1170000,4340000,2780000,860000,20870000,22810000,33520000,26190000,101020000,280000,1150000,3,충북,50대,,3,78830000,758000,392000
800,1.76,1410000,48670000,1190000,4400000,2780000,890000,20840000,23000000,33350000,26350000,100850000,253000,1157000,3,충북,50대,,3,78850000,759000,398000
800,1.77,1420000,48810000,1190000,4400000,2790000,910000,20860000,23110000,33500000,26450000,101010000,262000,1158000,3,충북,50대,,3,79120000,762000,396000
801,1.78,1430000,48940000,1210000,4450000,2800000,920000,20680000,23420000,33570000,26630000,101380000,263000,1167000,3,충북,50대,,3,79340000,757000,410000
801,1.79,1460000,48830000,1230000,4500000,2820000,980000,20710000,23680000,33480000,26710000,101620000,286000,1174000,3,충북,50대,,3,79550000,773000,401000
747,2.22,1430000,61240000,1000000,4150000,2480000,700000,19390000,24360000,36290000,28190000,102510000,290000,1140000,3,충남,50대,,4,81490000,745000,395000
786,1.59,1210000,62400000,930000,3910000,2200000,620000,20220000,22730000,38000000,27560000,104670000,257000,953000,3,충남,50대,,3,82320000,620000,333000
787,1.6,1150000,62250000,950000,3950000,2230000,640000,20230000,22800000,37940000,27520000,105070000,223000,927000,3,충남,50대,,3,82370000,596000,331000
787,1.61,1260000,62370000,960000,3970000,2260000,670000,20190000,23010000,38090000,27600000,105540000,250000,1010000,3,충남,50대,,3,82710000,659000,351000
787,1.61,1220000,62330000,970000,4000000,2270000,660000,20200000,23110000,38050000,27700000,105540000,240000,980000,3,충남,50대,,3,82780000,642000,338000
788,1.62,1300000,62450000,990000,4040000,2300000,670000,20110000,23290000,38240000,27870000,105940000,248000,1052000,3,충남,50대,,3,83090000,688000,364000
788,1.62,1280000,62630000,1000000,4080000,2310000,690000,20120000,23370000,38480000,27940000,106420000,245000,1035000,3,충남,50대,,3,83440000,680000,355000
789,1.63,1310000,62980000,1020000,4090000,2320000,700000,20130000,23550000,38780000,28010000,107040000,271000,1039000,3,충남,50대,,3,83940000,683000,356000
789,1.64,1310000,63160000,1040000,4150000,2450000,720000,20140000,23890000,38900000,28210000,107600000,250000,1060000,3,충남,50대,,3,84430000,691000,369000
789,1.64,1260000,63280000,1040000,4150000,2480000,730000,20130000,23960000,39180000,28300000,108060000,241000,1019000,3,충남,50대,,3,84770000,661000,358000
790,1.65,1310000,63700000,1070000,4190000,2520000,650000,20130000,24240000,39530000,28520000,109040000,268000,1042000,3,충남,50대,,3,85430000,678000,364000
790,1.65,1310000,63670000,1090000,4220000,2540000,690000,20130000,24350000,39530000,28630000,109230000,267000,1043000,3,충남,50대,,3,85570000,683000,360000
791,1.66,1390000,63760000,1100000,4280000,2580000,690000,20150000,24570000,39630000,28770000,109690000,270000,1120000,3,충남,50대,,3,85910000,740000,380000
792,1.72,1380000,64070000,1130000,4310000,2630000,780000,20230000,24950000,39780000,28870000,110520000,277000,1103000,3,충남,50대,,3,86550000,736000,367000
792,1.72,1260000,64370000,1160000,4350000,2670000,800000,20250000,25320000,39900000,29020000,111140000,245000,1015000,3,충남,50대,,3,87070000,671000,344000
792,1.73,1430000,64040000,1190000,4390000,2730000,800000,20190000,25540000,39600000,29160000,111100000,274000,1156000,3,충남,50대,,3,86940000,766000,390000
